date,regime_0_prob,regime_1_prob,regime_2_prob
2005-01-31T00:00:00,0.7028992442609218,0.08511179901291634,0.21198895672616236
2005-02-28T00:00:00,0.8048184069028879,0.10331575084394665,0.09186584225316609
2005-03-31T00:00:00,0.8102717796276824,0.11242180300236927,0.0773064173699489
2005-04-30T00:00:00,0.7898251478943976,0.08657000896438248,0.12360484314122026
2005-05-31T00:00:00,0.7789706756827296,0.1371427372768128,0.0838865870404578
2005-06-30T00:00:00,0.6321728398727551,0.33063474904877066,0.03719241107847442
2005-07-31T00:00:00,0.4084826498038844,0.5575563290147911,0.033961021181324415
2005-08-31T00:00:00,1.875457293883696e-05,0.9829667617067623,0.01701448372029881
2005-09-30T00:00:00,0.006371390573335016,0.32956469013484985,0.6640639192918151
2005-10-31T00:00:00,0.36598902259957156,0.2912537134253895,0.3427572639750391
2005-11-30T00:00:00,0.4899170737843963,0.3670395215233808,0.14304340469222293
2005-12-31T00:00:00,0.492814709055874,0.41137271057383495,0.09581258037029113
2006-01-31T00:00:00,0.40337355045246825,0.5254723746789763,0.07115407486855538
2006-02-28T00:00:00,0.32282063524481364,0.5598758114098709,0.11730355334531546
2006-03-31T00:00:00,0.2624574024143775,0.42373926671702555,0.3138033308685969
2006-04-30T00:00:00,0.1869847874484949,0.6900033756992295,0.12301183685227568
2006-05-31T00:00:00,0.00831776507055929,0.9327672634009633,0.05891497152847744
2006-06-30T00:00:00,0.012599358866979425,0.5782165762217449,0.40918406491127557
2006-07-31T00:00:00,0.019156969914892928,0.37558796862018246,0.6052550614649248
2006-08-31T00:00:00,0.03918839669319456,0.7169521998973951,0.24385940340941045
2006-09-30T00:00:00,0.002053341323457154,0.7454681814581655,0.2524784772183775
2006-10-31T00:00:00,6.292369746553329e-05,0.09441526429385694,0.9055218120086777
2006-11-30T00:00:00,0.0001998679699469173,0.05647234987419135,0.9433277821558621
2006-12-31T00:00:00,0.06349098636289864,0.531967804859987,0.40454120877711464
2007-01-31T00:00:00,0.07954672275507037,0.3869506887377647,0.5335025885071651
2007-02-28T00:00:00,0.0557074244542672,0.2862240503121514,0.6580685252335816
2007-03-31T00:00:00,0.09689473940327195,0.7164573257911371,0.18664793480559122
2007-04-30T00:00:00,8.676660201536329e-07,0.9826734412744325,0.017325691059547565
2007-05-31T00:00:00,0.005437143393365192,0.7545945098800044,0.2399683467266308
2007-06-30T00:00:00,0.03909017016084233,0.4730664549250904,0.4878433749140676
2007-07-31T00:00:00,0.06087900595354216,0.3669828158091611,0.572138178237297
2007-08-31T00:00:00,0.03525756750839465,0.3243077832444414,0.6404346492471641
2007-09-30T00:00:00,0.015605831777101472,0.8606576314713905,0.12373653675150828
2007-10-31T00:00:00,0.019363214918348116,0.868627518284702,0.11200926679695017
2007-11-30T00:00:00,0.00046818597609635487,0.8740858202190687,0.1254459938048351
2007-12-31T00:00:00,0.0002586206442987256,0.2074131948069892,0.7923281845487123
2008-01-31T00:00:00,0.004923520407072016,0.21979163845594096,0.7752848411369873
2008-02-29T00:00:00,9.308290831755401e-05,0.954721999004867,0.04518491808681552
2008-03-31T00:00:00,6.268317058577608e-05,0.9765422426068893,0.02339507422252509
2008-04-30T00:00:00,0.004819442468424577,0.877967269177788,0.11721328835378768
2008-05-31T00:00:00,0.0070208608048571465,0.9370638631012187,0.05591527609392423
2008-06-30T00:00:00,5.549623825759521e-05,0.9862189689807691,0.013725534780973526
2008-07-31T00:00:00,1.7298468502891627e-06,0.9884267912861218,0.011571478867028397
2008-08-31T00:00:00,3.210181832032717e-05,0.9322741207031037,0.06769377747857643
2008-09-30T00:00:00,0.0002972896848764528,0.4869491098267815,0.5127536004883424
2008-10-31T00:00:00,9.011660745389176e-06,0.04721774352605794,0.9527732448131971
2008-11-30T00:00:00,0.17524207083065704,0.29700811594102755,0.5277498132283158
2008-12-31T00:00:00,0.12086839786127992,0.7409948522646681,0.13813674987405247
2009-01-31T00:00:00,0.00017481280675793497,0.976626504964502,0.02319868222874072
2009-02-28T00:00:00,0.0033369528889892084,0.8239104023997645,0.17275264471124682
2009-03-31T00:00:00,1.3365460715652546e-08,0.9939865386608621,0.006013447973677684
2009-04-30T00:00:00,2.1021818096930906e-08,0.9671069031470525,0.03289307583112985
2009-05-31T00:00:00,7.72446447628063e-05,0.14201166311226832,0.8579110922429694
2009-06-30T00:00:00,0.3436866005974091,0.2965068823271022,0.35980651707548894
2009-07-31T00:00:00,0.39535672412743816,0.30796942493555957,0.29667385093700244
2009-08-31T00:00:00,0.32213558662101976,0.4158818918736692,0.2619825215053112
2009-09-30T00:00:00,0.02978603559900968,0.9147589371719362,0.05545502722905453
2009-10-31T00:00:00,0.031752957546469146,0.8402459010964372,0.12800114135709403
2009-11-30T00:00:00,8.226443465010772e-06,0.9809225480342174,0.019069225522317865
2009-12-31T00:00:00,0.0031822946811754017,0.7955511738751166,0.20126653144370835
2010-01-31T00:00:00,0.014000031610389901,0.52543045181593,0.4605695165736804
2010-02-28T00:00:00,0.019016502518497222,0.08772563457635976,0.8932578629051433
2010-03-31T00:00:00,0.5240791050881681,0.19018883840418133,0.28573205650765077
2010-04-30T00:00:00,0.621582613138608,0.22750351621827278,0.1509138706431194
2010-05-31T00:00:00,0.5930000487521758,0.2742291751639633,0.13277077608386104
2010-06-30T00:00:00,0.3919327127812925,0.5384560929039541,0.06961119431475354
2010-07-31T00:00:00,0.008640987311092732,0.9318450342096747,0.05951397847923261
2010-08-31T00:00:00,0.005855198810187614,0.3305739201173321,0.6635708810724802
2010-09-30T00:00:00,0.029745217253248576,0.3682281583570595,0.6020266243896917
2010-10-31T00:00:00,0.0040978154745894314,0.9097596628538793,0.08614252167153069
2010-11-30T00:00:00,0.014034080419074245,0.8950399160784513,0.09092600350247401
2010-12-31T00:00:00,0.035668429712455096,0.7790283716501869,0.18530319863735747
2011-01-31T00:00:00,0.05979680832847038,0.5389051115289418,0.4012980801425873
2011-02-28T00:00:00,0.06905415002424158,0.2505865784111935,0.6803592715645645
2011-03-31T00:00:00,0.18385294566049737,0.4002948706872306,0.4158521836522716
2011-04-30T00:00:00,0.1081298929356184,0.7756761046265073,0.11619400243787377
2011-05-31T00:00:00,0.010236511033420274,0.9499904081842577,0.03977308078232139
2011-06-30T00:00:00,0.015740678387976825,0.8735991745862214,0.11066014702580138
2011-07-31T00:00:00,0.009952723861347022,0.9332979697329309,0.056749306405721636
2011-08-31T00:00:00,0.01362886261560102,0.9042932233437445,0.08207791404065401
2011-09-30T00:00:00,0.0022685811816250045,0.9633444729666047,0.03438694585176964
2011-10-31T00:00:00,0.0004751883171618112,0.963694382922514,0.03583042876032344
2011-11-30T00:00:00,0.0019782801074812377,0.8659599849801617,0.13206173491235618
2011-12-31T00:00:00,0.0035674155244025865,0.5614225144180545,0.4350100700575421
2012-01-31T00:00:00,0.0001870375724683811,0.9624540915367159,0.03735887089081478
2012-02-29T00:00:00,0.0005088776337335917,0.9691348790453194,0.030356243320946198
2012-03-31T00:00:00,0.002427925975600411,0.947020007406479,0.05055206661791982
2012-04-30T00:00:00,0.006997047709727901,0.9281084444822174,0.06489450780805377
2012-05-31T00:00:00,0.02150203473282962,0.875850054423204,0.10264791084396535
2012-06-30T00:00:00,0.029114014061054544,0.8863656430102094,0.084520342928735
2012-07-31T00:00:00,0.02432662048801717,0.9048573323118418,0.07081604720013993
2012-08-31T00:00:00,1.0161178481477686e-05,0.9816708811094834,0.01831895771203388
2012-09-30T00:00:00,0.005086515287450039,0.7843183091683057,0.2105951755442432
2012-10-31T00:00:00,0.0302489306829964,0.8632730537818694,0.1064780155351332
2012-11-30T00:00:00,0.02248979494050747,0.9093053151204967,0.06820488993899473
2012-12-31T00:00:00,0.009832992272577511,0.9352954727146828,0.054871535012738976
2013-01-31T00:00:00,0.00021779491106817148,0.9374472566885712,0.062334948400359906
2013-02-28T00:00:00,0.00047601150535399946,0.4997012733477928,0.4998227151468525
2013-03-31T00:00:00,0.0018169431802837327,0.9405214047591188,0.05766165206059661
2013-04-30T00:00:00,1.3963453094579556e-11,0.9981616946390446,0.001838305346990957
2013-05-31T00:00:00,1.0023436440664638e-10,0.9890954088536208,0.010904591046144062
2013-06-30T00:00:00,0.00026747567991340643,0.40929277953488596,0.5904397447851997
2013-07-31T00:00:00,0.10972489984157753,0.6384334643115419,0.25184163584687963
2013-08-31T00:00:00,0.03947428767189735,0.8922476511847044,0.06827806114339738
2013-09-30T00:00:00,0.0009294818726938185,0.980443052761119,0.018627465366186403
2013-10-31T00:00:00,1.8594235527483066e-13,0.9959669690526924,0.004033030947120939
2013-11-30T00:00:00,0.0010940574883778614,0.5501108151957999,0.44879512731582166
2013-12-31T00:00:00,0.12267703048685573,0.5675055466199582,0.3098174228931855
2014-01-31T00:00:00,0.17892361903859277,0.27804933352990346,0.5430270474315033
2014-02-28T00:00:00,0.34382264703966237,0.34705645290189313,0.3091209000584441
2014-03-31T00:00:00,0.3137572726719216,0.5217039420913537,0.16453878523672433
2014-04-30T00:00:00,0.0028659550910320624,0.9764688640494829,0.02066518085948453
2014-05-31T00:00:00,0.00046032647540398544,0.9705664630305599,0.028973210494035395
2014-06-30T00:00:00,0.002077066787858151,0.9194538664046487,0.07846906680749256
2014-07-31T00:00:00,0.028127065525779666,0.6740861398207592,0.2977867946534606
2014-08-31T00:00:00,0.06823779571244101,0.4450213082417441,0.48674089604581405
2014-09-30T00:00:00,0.10412901195860194,0.5271462640054202,0.368724724035977
2014-10-31T00:00:00,0.00025265536460308206,0.9686129462505644,0.031134398384831733
2014-11-30T00:00:00,0.003408615608248997,0.9336642168120458,0.06292716757970401
2014-12-31T00:00:00,0.005420943255598743,0.9351941958263583,0.05938486091804185
2015-01-31T00:00:00,0.000239861522182045,0.9628593013791199,0.03690083709869688
2015-02-28T00:00:00,0.009946053189518154,0.7435653777786904,0.24648856903179045
2015-03-31T00:00:00,0.03294765989507745,0.7162617877804763,0.2507905523244452
2015-04-30T00:00:00,0.044824201318736975,0.3295884098800098,0.6255873888012521
2015-05-31T00:00:00,0.07849283824588463,0.2702618489659032,0.651245312788211
2015-06-30T00:00:00,0.0746539726939563,0.1259164295937623,0.7994295977122805
2015-07-31T00:00:00,0.2757161897975241,0.29875654410254704,0.4255272660999277
2015-08-31T00:00:00,0.2382849522125427,0.4737877799363174,0.2879272678511388
2015-09-30T00:00:00,0.4265000264786538,0.14950805657485047,0.4239919169464944
2015-10-31T00:00:00,0.7215144146033015,0.09393193276003022,0.1845536526366674
2015-11-30T00:00:00,0.8328856168118206,0.08378112190278816,0.0833332612853902
2015-12-31T00:00:00,0.860538393776846,0.0826966021407818,0.056765004082371076
2016-01-31T00:00:00,0.8934513436054021,0.04248873329396363,0.06405992310063308
2016-02-29T00:00:00,0.9237100820638895,0.045675607943301395,0.03061430999280813
2016-03-31T00:00:00,0.9275379638894153,0.0495082622611195,0.022953773849464103
2016-04-30T00:00:00,0.9259470825670566,0.04643502283277265,0.027617894600169716
2016-05-31T00:00:00,0.9127578111922029,0.049821415982713564,0.03742077282508267
2016-06-30T00:00:00,0.8788636442000751,0.07297958988971182,0.048156765910212326
2016-07-31T00:00:00,0.8025866541433256,0.15739408256666015,0.040019263290013325
2016-08-31T00:00:00,0.5946258545006999,0.343254961790162,0.06211918370913712
2016-09-30T00:00:00,0.0007843661190471019,0.9775750561532601,0.021640577727691852
2016-10-31T00:00:00,0.00025922932902646697,0.5367729733831251,0.4629677972878475
2016-11-30T00:00:00,5.0352599989082665e-06,0.04778622564353422,0.9522087390964659
2016-12-31T00:00:00,0.28181494183731637,0.35992608614696076,0.35825897201572193
2017-01-31T00:00:00,0.228080562041634,0.6457562796315921,0.126163158326773
2017-02-28T00:00:00,7.060275132685702e-05,0.9893891863776911,0.010540210870981111
2017-03-31T00:00:00,8.668566726305197e-05,0.9700825345402374,0.02983077979249885
2017-04-30T00:00:00,5.8531758987537e-05,0.9149875063631248,0.08495396187788683
2017-05-31T00:00:00,0.0002295761134926174,0.35450622188107883,0.6452642020054276
2017-06-30T00:00:00,1.4036943453706685e-05,0.04361572655789735,0.956370236498648
2017-07-31T00:00:00,0.00044878394820951456,0.08017628228481832,0.9193749337669711
2017-08-31T00:00:00,0.005949207485242971,0.796137253427779,0.19791353908697693
2017-09-30T00:00:00,0.009449206259403369,0.7073993396804056,0.28315145406018993
2017-10-31T00:00:00,0.014756517356553301,0.06742723520920892,0.9178162474342368
2017-11-30T00:00:00,0.5005971720695583,0.051730511281621566,0.4476723166488193
2017-12-31T00:00:00,0.7793757607594904,0.07587551741294965,0.14474872182755932
2018-01-31T00:00:00,0.8523296018024005,0.06166099387120408,0.086009404326395
2018-02-28T00:00:00,0.8654190134348589,0.08226584208178683,0.05231514448335389
2018-03-31T00:00:00,0.8003507700147127,0.16310780310473066,0.036541426880556456
2018-04-30T00:00:00,0.6204631292315381,0.3312952505152359,0.04824162025322555
2018-05-31T00:00:00,0.004772406802677975,0.9878097992359876,0.00741779396133391
2018-06-30T00:00:00,1.1874368037473857e-06,0.9936832428237156,0.006315569739480367
2018-07-31T00:00:00,3.794615972266172e-07,0.9912959495381478,0.008703671000254544
2018-08-31T00:00:00,6.443043390494642e-05,0.9587807193380714,0.04115485022802317
2018-09-30T00:00:00,0.012049266618679453,0.7168618399304744,0.27108889345084564
2018-10-31T00:00:00,0.04664905513382262,0.7087662902455416,0.24458465462063528
2018-11-30T00:00:00,0.004786507828357054,0.8398096037312784,0.15540388844036399
2018-12-31T00:00:00,0.004150176265017504,0.35994143126417194,0.6359083924708101
2019-01-31T00:00:00,0.004890267896736238,0.06569727127407408,0.9294124608291892
2019-02-28T00:00:00,0.09878708596591872,0.04784520163402133,0.8533677124000594
2019-03-31T00:00:00,0.4053213141619686,0.08027889383632926,0.5143997920017016
2019-04-30T00:00:00,0.5525686391560188,0.11218773467143359,0.335243626172547
2019-05-31T00:00:00,0.5867098038469726,0.03519304900705902,0.3780971471459678
2019-06-30T00:00:00,0.830730562559167,0.05473707261988779,0.1145323648209445
2019-07-31T00:00:00,0.8787884326905591,0.06462782073114728,0.05658374657829292
2019-08-31T00:00:00,0.8553180725417173,0.10976544442950806,0.034916483028773974
2019-09-30T00:00:00,0.8594847750583026,0.07661250136664854,0.06390272357504817
2019-10-31T00:00:00,0.8601021539641677,0.05487545498571142,0.0850223910501201
2019-11-30T00:00:00,0.8634368558931582,0.09209241272296001,0.04447073138388073
2019-12-31T00:00:00,0.7641135932440288,0.21092146913103776,0.024964937624932397
2020-01-31T00:00:00,0.5602440469451262,0.4130107993184736,0.026745153736399185
2020-02-29T00:00:00,0.12908793028163382,0.8472045042258753,0.023707565492489903
2020-03-31T00:00:00,0.12351194127430287,0.7300743234653907,0.14641373526030568
2020-04-30T00:00:00,0.09997707213662113,0.8165433813084209,0.08347954655495712
2020-05-31T00:00:00,0.07878510532806583,0.8369174604858779,0.08429743418605543
2020-06-30T00:00:00,0.0005634887062938534,0.9841861223269128,0.015250388966792431
2020-07-31T00:00:00,3.0998043067688203e-09,0.9952400508971238,0.004759946003071156
2020-08-31T00:00:00,0.0007347927528284319,0.906141689350821,0.09312351789634968
2020-09-30T00:00:00,0.00015803759933430073,0.9794001695573515,0.02044179284331319
2020-10-31T00:00:00,5.730871090624994e-06,0.9899637089158769,0.010030560213031373
2020-11-30T00:00:00,1.5627904841248374e-16,0.9978673345240083,0.00213266547599062
2020-12-31T00:00:00,0.00011480032348088838,0.5163362604660781,0.48354893921044007
2021-01-31T00:00:00,0.02757206115040947,0.5639016994141589,0.4085262394354308
2021-02-28T00:00:00,0.0009238982328914142,0.45044674924452566,0.548629352522582
2021-03-31T00:00:00,6.433984419142822e-12,0.006024301136147038,0.9939756988574182
2021-04-30T00:00:00,7.152214987155431e-14,0.0010002170459526495,0.9989997829539751
2021-05-31T00:00:00,0.014693173354259095,0.1689294391827396,0.8163773874630006
2021-06-30T00:00:00,0.0022906979044668646,0.9122006256309896,0.08550867646454283
2021-07-31T00:00:00,0.0007098278564147041,0.965980618725606,0.03330955341797871
2021-08-31T00:00:00,7.990703362488074e-06,0.9502190003858234,0.04977300891081371
2021-09-30T00:00:00,2.2206197957934523e-05,0.41132402285220754,0.5886537709498342
2021-10-31T00:00:00,1.915041617834547e-11,0.005935014479710342,0.9940649855011388
2021-11-30T00:00:00,0.027170346445662217,0.1380798445991441,0.8347498089551934
2021-12-31T00:00:00,0.014568549343861831,0.11059344290133699,0.8748380077548009
2022-01-31T00:00:00,0.005790839104622143,0.16380026798144087,0.8304088929139367
2022-02-28T00:00:00,0.0009333171485888918,0.8950113565206045,0.10405532633080655
2022-03-31T00:00:00,0.01736613066631096,0.8072930107060805,0.17534085862760845
2022-04-30T00:00:00,0.0027220934060544462,0.9506748992892264,0.04660300730471903
2022-05-31T00:00:00,0.0088855306758273,0.8964384671084139,0.09467600221575856
2022-06-30T00:00:00,1.3587984550173645e-05,0.9863992851219521,0.013587126893497647
2022-07-31T00:00:00,1.28487478829535e-06,0.9547454627300921,0.045253252395119424
2022-08-31T00:00:00,0.0005128464894251362,0.2318119517215979,0.767675201788977
2022-09-30T00:00:00,0.20790724427083782,0.36274613291444435,0.4293466228147178
2022-10-31T00:00:00,0.21662133428582658,0.3660068938535733,0.4173717718606001
2022-11-30T00:00:00,0.15241807174569993,0.3043716119531569,0.5432103163011434
2022-12-31T00:00:00,0.0455332887546277,0.4628842468564992,0.4915824643888733
2023-01-31T00:00:00,0.00037408230870432076,0.13865335551880972,0.860972562172486
2023-02-28T00:00:00,6.915739631570414e-10,0.0038049546666404335,0.9961950446417855
2023-03-31T00:00:00,0.007663117336920725,0.036398989240543494,0.9559378934225358
2023-04-30T00:00:00,0.19096848404162642,0.17987468093626294,0.6291568350221107
2023-05-31T00:00:00,0.2397440624760376,0.4507040803518473,0.3095518571721151
2023-06-30T00:00:00,6.286948626047178e-06,0.9223191091599358,0.07767460389143813
2023-07-31T00:00:00,1.5582186019584785e-06,0.10533305912985971,0.8946653826515382
2023-08-31T00:00:00,3.0810627535302807e-06,0.015568984359548734,0.9844279345776976
2023-09-30T00:00:00,0.022320830423031165,0.12762692154101038,0.8500522480359584
2023-10-31T00:00:00,0.009514771996467736,0.12419161992421085,0.8662936080793213
2023-11-30T00:00:00,0.0009016272881209278,0.04937114721510928,0.9497272254967699
2023-12-31T00:00:00,0.002133970385399127,0.06576300297410695,0.9321030266404943
2024-01-31T00:00:00,8.239715603948251e-05,0.053858185692440816,0.9460594171515202
2024-02-29T00:00:00,0.045608443385694294,0.7405242748569775,0.2138672817573289
2024-03-31T00:00:00,0.0454172895123873,0.8299671291938818,0.12461558129373139
2024-04-30T00:00:00,0.02845656715672424,0.7978721012968791,0.17367133154639686
2024-05-31T00:00:00,0.02004127873413601,0.471690642374505,0.5082680788913592
2024-06-30T00:00:00,0.0039204171234628205,0.6715355782788419,0.3245440045976954
2024-07-31T00:00:00,0.0023105413716556934,0.15886395288065192,0.8388255057476925
2024-08-31T00:00:00,0.09125903948132154,0.29683033037695844,0.6119106301417201
2024-09-30T00:00:00,0.08375388851955556,0.7513177137480904,0.16492839773235393
2024-10-31T00:00:00,0.09041948060018602,0.7708965771425497,0.13868394225726427
2024-11-30T00:00:00,2.639657260314941e-06,0.9905453175366342,0.009452042806105362
2024-12-31T00:00:00,0.0004250359923892436,0.9374233733782347,0.06215159062937601
